Site ID,Season,Mussel Species,Plant Species,Sample ID,Material_Ag,Material,Treatment,Flag,CNS Run,CNS Tray,Weight (mg),N2 Area,δ15N At. Air,%N,CO2 Area,δ13C VPDB,%C,SO2 Area,δ34S VCDT,%S,HO Run,HO Tray,weight (mg),H2 Amp,%H,δ2H vs. VSMOW,CO Amp,%O,δ18O vs. VSMOW,Notes
SUGA,Fall,Fatmucket,,SCFM-06,Mussel Tissue,Mussel Tissue,none,,,Tray 2,1.168,0.0115,12.1088,5.3923,0.2324,-28.4182,25.7705,0.0037,-5.9976,0.4925,,,,,6.78,-98.92,0.232,30.55,11.06,
SUGA,Fall,Fatmucket,,SCFM-08,Mussel Tissue,Mussel Tissue,none,,,Tray 2,1.222,0.0156,12.6297,6.9939,0.2989,-28.8842,31.6843,0.0048,-5.4613,0.6008,,,,,6.85,-100.88,0.299,30.7,10.16,
SUGA,Fall,Fatmucket,,SCFM-09,Mussel Tissue,Mussel Tissue,none,,,Tray 2,0.988,0.0145,12.6507,8.0506,0.2707,-29.0574,35.4845,0.0038,-5.8131,0.5964,,,,,6.33,-102.18,0.271,31.82,11.41,
SUGA,Fall,Fatmucket,,SCFM-10,Mussel Tissue,Mussel Tissue,none,,,Tray 2,0.939,0.0131,12.4344,7.6085,0.2595,-28.8133,35.8005,0.0037,-6.4792,0.6119,,,,,5.28,-87.2,0.26,32.15,10.65,
SUGA,Summer,Plain Pocketbook,,SC-PP-05,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,13.1073,9.4717,,-28.4608,33.1135,,-6.33,5.35,,,,,4.16,-99.49,3212,23.81,9.1,
SUGA,Summer,Plain Pocketbook,,SC-PP-03,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,13.1565,12.1198,,-29.5136,42.0007,,-6.23,6.91,,,,,3.37,-106.84,2635,22.41,8.79,
SUGA,Summer,Plain Pocketbook,,SC-PP-07,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,12.5525,10.2683,,-29.4714,41.6677,,-6.6,4.68,,,,,5.34,-98.06,3633,29.27,11.92,
SUGA,Summer,Plain Pocketbook,,SC-PP-02,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,12.5184,9.2198,,-28.8215,37.4163,,-6.52,4.49,,,,,5.19,-98.44,4070,31.12,13.7,
SUGA,Summer,Plain Pocketbook,,SC-PP-10,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,12.8685,11.332,,-28.7264,41.4304,,-6.35,6.55,,,,,5.16,-102.92,3176,23.33,10.9,
SUGA,Summer,Plain Pocketbook,,SC-PP-01,Mussel Tissue,Mussel Tissue,none,,,,,,12.5735689,8.888954904,,-29.36849932,39.94946389,,-7.01,4.18,,Tray 6a,0.4,974,5.3942,-106.6054,6643,29.0041,11.0867,
SUGA,Summer,Plain Pocketbook,,SC-PP-04,Mussel Tissue,Mussel Tissue,none,,,,,,12.53745049,8.95651577,,-28.67151694,37.45490974,,-6.24,0.43,,Tray 6a,0.377,1162,6.7418,-93.3603,6831,31.9566,17.6568,
SUGA,Summer,Plain Pocketbook,,SC-PP-06,Mussel Tissue,Mussel Tissue,none,,,,,,12.56152943,8.997419777,,-29.5733788,36.80035611,,-6.35,5.06,,Tray 6a,0.477,1277,5.8921,-90.9835,8740,31.9976,9.3024,
SUGA,Summer,Plain Pocketbook,,SC-PP-08,Mussel Tissue,Mussel Tissue,none,,,,,,12.5454768,9.663731754,,-29.24400317,38.4145624,,-6.47,0.52,,Tray 6a,0.398,783,4.4027,-96.0194,5671,25.0047,5.0509,
SUGA,Summer,Plain Pocketbook,,SC-PP-09,Mussel Tissue,Mussel Tissue,none,,,,,,11.48700655,9.249606883,,-29.07637449,39.20749197,,-6.58,5.35,,Tray 6a,0.392,1060,5.9721,-78.4456,7191,32.0217,10.6313,
SUGA,Fall,Plain Pocketbook,,SCPP-01,Mussel Tissue,Mussel Tissue,none,,,Tray 2,0.948,0.0096,12.2452,5.5314,0.2408,-29.0568,32.8962,0.0035,-6.0331,0.5732,,,,,5.39,-106.61,0.241,29,11.09,
SUGA,Fall,Plain Pocketbook,,SCPP-04,Mussel Tissue,Mussel Tissue,none,,,Tray 2,0.981,0.0125,12.1393,6.9532,0.2445,-28.5594,32.2872,0.0034,-5.6611,0.528,,,,,6.74,-93.36,0.245,31.96,17.66,
SUGA,Fall,Plain Pocketbook,,SCPP-06,Mussel Tissue,Mussel Tissue,none,,,Tray 2,1.133,0.0139,12.2871,6.7126,0.274,-28.0455,31.3278,0.004,-5.8101,0.5441,,,,,5.89,-90.98,0.274,32,9.3,
SUGA,Fall,Plain Pocketbook,,SCPP-08,Mussel Tissue,Mussel Tissue,none,,,Tray 2,0.993,0.0154,12.5662,8.4648,0.2539,-28.3465,33.1167,0.0039,-5.774,0.5986,,,,,4.4,-96.02,0.254,25,5.05,
SUGA,Fall,Plain Pocketbook,,SCPP-09,Mussel Tissue,Mussel Tissue,none,,,Tray 2,0.957,0.0126,12.3761,7.2303,0.2534,-29.4955,34.2942,0.0036,-5.7344,0.5728,,,,,5.97,-78.45,0.253,32.02,10.63,
SUGA,Summer,Wabash Pigtoe,,SC-WP-06-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.2381,8.4334,,-29.1657,40.9821,,-7.6,0.52,,,,,5.93,-91.38,3702,32.7,18.77,
SUGA,Summer,Wabash Pigtoe,,SC-WP-03-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.75,8.2373,,-29.4948,40.115,,-7.33,0.63,,,,,5.09,-104.16,2772,29.84,19.13,
SUGA,Summer,Wabash Pigtoe,,SC-WP-08-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,12.404,11.0147,,-29.483,42.8287,,-4.56,0.7,,,,,5.83,-97.76,2723,26.78,14.84,
SUGA,Summer,Wabash Pigtoe,,SC-WP-01-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,12.0555,10.4581,,-29.198,42.8782,,-7.36,0.52,,,,,5.07,-94.87,3033,29.66,17.82,
SUGA,Summer,Wabash Pigtoe,,SC-WP-10-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.6949,9.6486,,-29.4203,43.6569,,-3.5,0.59,,,,,5.64,-105.42,2636,26.63,14.86,
SUGA,Summer,Wabash Pigtoe,,SC-WP-07-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.9743,7.9381,,-29.5222,37.9482,,-6.86,0.75,,,,,5.46,-101.67,2951,29.48,15.14,
SUGA,Summer,Wabash Pigtoe,,SC-WP-09-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,12.6585,11.6968,,-28.7514,43.9098,,-7.72,0.58,,,,,6.14,-93.98,2581,25.91,17.42,
SUGA,Summer,Wabash Pigtoe,,SC-WP-02-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,12.4832,11.3487,,-28.8562,44.1688,,-4.19,0.73,,,,,5.58,-86.15,2625,25.69,15.38,
SUGA,Summer,Wabash Pigtoe,,SC-WP-04-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,12.3439,9.6325,,-28.8308,39.2579,,-7.05,0.62,,,,,5.2,-91.57,3604,29.4,16.09,
SUGA,Summer,Wabash Pigtoe,,SC-WP-05-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,10.7203,7.9246,,-29.5251,40.3864,,-7.21,0.67,,,,,6.21,-104.81,2974,30.78,16.99,
SUGA,Summer,Wabash Pigtoe,,SC-WP-03,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.402,1131,6.3166,-91.6894,6827,29.688,10.0664,
SUGA,Summer,Wabash Pigtoe,,SC-WP-05,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.437,1234,6.2632,-86.8142,7826,31.5478,10.297,
SUGA,Summer,Wabash Pigtoe,,SC-WP-06,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.376,881,5.2249,-83.2678,6124,28.8892,7.5506,
SUGA,Summer,Wabash Pigtoe,,SC-WP-07,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.407,1171,6.3814,-80.4753,7000,30.0846,9.8273,
SUGA,Summer,Wabash Pigtoe,,SC-WP-08,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.453,1389,6.7718,-89.9085,10115,39.067,13.632,
SUGA,Fall,Wabash Pigtoe,,SCWP-03,Mussel Tissue,Mussel Tissue,none,,,Tray 2,1.039,0.0168,12.6933,8.8508,0.2831,-28.6455,35.2868,0.005,-6.0055,0.7345,,,,,6.32,-91.69,0.283,29.69,10.07,
SUGA,Fall,Wabash Pigtoe,,SCWP-05,Mussel Tissue,Mussel Tissue,none,,,Tray 2,1.116,0.0122,11.6171,5.9763,0.3301,-29.499,38.3125,0.0038,-6.0501,0.5279,,,,,6.26,-86.81,0.33,31.55,10.3,
SUGA,Fall,Wabash Pigtoe,,SCWP-06,Mussel Tissue,Mussel Tissue,none,,,Tray 2,1.206,0.0135,11.8073,6.1214,0.2827,-28.4655,30.3648,0.0048,-6.2173,0.6107,,,,,5.22,-83.27,0.283,28.89,7.55,
SUGA,Fall,Wabash Pigtoe,,SCWP-07,Mussel Tissue,Mussel Tissue,none,,,Tray 2,0.987,0.013,12.5154,7.1908,0.2529,-28.5409,33.1848,0.0047,-5.7123,0.7247,,,,,6.38,-80.48,0.253,30.08,9.83,
SUGA,Fall,Wabash Pigtoe,,SCWP-08,Mussel Tissue,Mussel Tissue,none,,,Tray 2,0.937,0.0133,12.0747,7.7654,0.2814,-29.2113,38.904,0.004,-6.1595,0.6604,,,,,6.77,-89.91,0.281,39.07,13.63,
SUGA,Fall,,,BSC-F01,Biofilm,Biofilm,acid-fumed,,,"Tray 8b, Tray 13",5.5,0.0131,10.4949,1.3198,0.7299,,15.3752,0.0096,-1.5562,0.2746,,,,,,,,,,"CNS: sample too big, no C data"
SUGA,Fall,,,BSC-F02,Biofilm,Biofilm,none,2 CNS reps,,Trays 14 and 16,4,0.0116,10.9328,1.5681,0.5996,-21.4583,18.7833,0.0054,-0.5483,0.2003,,,,,,,,,,
SUGA,Fall,,,BSC-F02,Biofilm,Biofilm,none,2 CNS reps,,Trays 14 and 16,6,0.0141,8.9756,1.278,0.556,-25.3263,11.6113,0.0083,-7.2243,0.2056,,,,,,,,,,
SUGA,Fall,,,BSC-F03,Biofilm,Biofilm,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
SUGA,,,,GSC-F01,POM,POM,none,,,Tray 5,68.949,0.0025,7.5311,0.0256,0.0791,-25.817,0.2553,,,,,,,,,,,,,"CNS: bad peak shape, no S data"
SUGA,,,,GSC-F01,POM,POM,acid-fumed,,,"Tray 8b, Tray 13",59.147,0.0038,13.1478,0.036,0.126,-31.0659,0.2468,0.0033,1.7598,0.0088,,,,,,,,,,
SUGA,,,,GSC-F03,POM,POM,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
SUGA,,,,GSC-S01,POM,POM,none,,,Tray 5,65.63,0.0026,8.1366,0.029,0.0805,-27.0013,0.2729,0.0041,1.3776,0.0176,,,,,,,,,,
SUGA,,,,GSC-S02,POM,POM,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
SUGA,Fall,,,SSC-F,Sediment,Sediment,none,,,Tray 17,48.345,0.002,5.6611,0.0308,0.7621,-1.1768,3.5783,,,,,"Tray 3, 19, 20",0.47,127,0.4508,428.6686,1412,14.1622,22.4292,HO: consider rerunning at 1.5-2mg
SUGA,Fall,,,SSC-F,Sediment,Sediment,acid-fumed,,,Trays 14 and 16,7.085,0.0003,7.183,0.0067,0.1519,-1.6354,2.687,0.0006,6.3535,0.0134,,,,,,,,,,CNS: Tray 16
SUGA,Summer,,,SSC-S,Sediment,Sediment,none,,,Tray 17,47.111,0.0013,0.7066,0.0203,0.7685,-0.9863,3.7027,,,,,"Tray 3, 19, 20",0.426,340,1.368,74.3569,1212,13.4124,20.6162,HO: consider rerunning at 1.5-2mg
SUGA,Summer,,,SSC-S,Sediment,Sediment,acid-fumed,,,Trays 14 and 16,7.92,0.0005,6.5652,0.0092,0.2329,-0.6722,3.6839,0.001,2.4002,0.0178,,,,,,,,,,CNS: Tray 16
SUGAR,Fall,,,LSC-F01,Leaf Litter,Leaf Litter,none,2 CNS reps,,"Tray 18, 10, 11",3.101,0.0058,2.8718,1.2829,0.5171,-28.4176,41.2048,0.0015,-5.1477,0.1319,,"Tray 3, 19, 20",0.408,1641,6.2583,-66.9777,3923,43.6554,25.2871,
SUGAR,Fall,,,LSC-F01,Leaf Litter,Leaf Litter,none,2 CNS reps / HO not found,,"Tray 18, 10, 11",3.195,0.0068,2.7205,1.4656,0.5722,-28.4154,44.26,0.0019,-6.5043,0.1615,,,,,,,,,,
SUGAR,Fall,,,LSC-F01,Leaf Litter,Leaf Litter,acid-fumed,no chemistry,,,,,,,,,,,,,,,,,,,,,,
WHIT,,,American Elm,WR A. Elm,Riparian Vegetation,Riparian Vegetation,none,,,"Tray 18, 10, 11",3.368,0.009,3.7314,1.8374,0.6856,-29.1284,50.3027,0.0021,-8.5209,0.177,,"Tray 3, 19, 20",0.443,8622,6.0687,-100.8874,4281,43.326,22.9882,"HO: well empty, filled from loose sample"
WHIT,,,American Elm,WR A. Elm-1,Riparian Vegetation,Riparian Vegetation,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
WHIT,,,Corn Leaf,WR Corn,Corn,Riparian Vegetation,none,,,,,,,,,,,,,,,"Tray 3, 19, 20",0.368,9166,7.7665,-117.1552,4060,49.6373,24.572,
WHIT,,,Corn Leaf,WR Corn Leaves,Corn,Riparian Vegetation,none,,,"Tray 18, 10, 11",4.151,0.0185,1.7256,3.0543,0.8617,-12.2674,51.3002,0.0045,-0.478,0.2982,,,,,,,,,,
WHIT,,,Forb,WR Forbes,Riparian Vegetation,Riparian Vegetation,none,,,"Tray 18, 10, 11",3.211,0.0074,4.0937,1.5778,0.3479,-27.7262,26.7714,0.0025,-9.7386,0.2183,,"Tray 3, 19, 20",0.407,7396,5.6662,-129.0094,3742,41.673,21.819,
WHIT,,,Grass,WR Grasses,Riparian Vegetation,Riparian Vegetation,none,,,"Tray 18, 10, 11",3.654,0.0141,5.9286,2.6652,0.7463,-29.5001,43.6528,0.0051,-8.8565,0.4527,,"Tray 3, 19, 20",0.444,8042,5.6477,-107.9223,4031,43.2152,24.8926,
WHIT,,,Silver Maple,WR Silver mapl-2,Riparian Vegetation,Riparian Vegetation,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
WHIT,,,Silver Maple,WR Silver Maple,Riparian Vegetation,Riparian Vegetation,none,,,"Tray 18, 10, 11",3.522,0.0097,4.7632,1.9067,0.8149,-29.5982,49.4508,0.002,-6.4594,0.1896,,"Tray 3, 19, 20",0.447,6879,4.7985,-77.7078,3463,35.3939,29.7674,"HO: well empty, filled from loose sample"
WHIT,,,Silver Maple,WR Silver maple-1,Riparian Vegetation,Riparian Vegetation,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
WHIT,,,Soybean Leaf,WR Soybean,Soy,Riparian Vegetation,none,,,"Tray 18, 10, 11",4.192,0.0281,-0.9471,4.5859,0,-27.2215,0,0.0044,0.9697,0.2929,,"Tray 3, 19, 20",0.374,7379,6.152,-121.0312,3236,38.2872,22.4829,
WHIT,Summer,Asian Clam,,WR-AC-01,Mussel Tissue,Mussel Tissue,none,,,,,,11.19605264,7.337886812,,-29.71748065,46.9105824,,-8.14,0.47,,Tray 6b and 7a,0.416,1355,6.7519,-119.7308,7454,29.3896,17.2404,
WHIT,Summer,Asian Clam,,WR-AC-04,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6b and 7a,0.436,1367,6.4983,-115.6428,7232,27.3029,16.0877,
WHIT,Summer,Asian Clam,,WR-AC-07,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6b and 7a,0.417,1246,6.2062,-124.3943,6911,27.4495,16.9147,
WHIT,Fall,Asian Clam,,WRAC-01,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.957,0.011,10.0689,5.6701,0.296,-29.3385,39.7527,0.0065,-0.894,1.0458,,,,,6.75,-119.73,0.296,29.39,17.24,
WHIT,Fall,Asian Clam,,WRAC-04,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.992,0.0134,11.1033,6.6519,0.2943,-28.7849,38.1336,0.0081,-2.5434,1.2622,,,,,6.5,-115.64,0.294,27.3,16.09,
WHIT,Fall,Asian Clam,,WRAC-07,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.923,0.0138,10.8896,7.3651,0.2948,-28.9353,41.0616,0.0075,-4.383,1.2521,,,,,6.21,-124.39,0.295,27.45,16.91,
WHIT,Summer,Asian Clam,,WR-AC-09,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.1599,12.9549,,-29.7655,81.0729,,-7.71,0.47,,,,,6.3,-115.97,4306,31.21,17.66,
WHIT,Summer,Asian Clam,,WR-AC-05,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.1599,7.86,,-29.7714,47.5965,,-7.63,0.47,,,,,6.03,-115.18,3824,29.14,18.06,
WHIT,Summer,Asian Clam,,WR-AC-10,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.3305,7.8629,,-29.8596,47.6025,,-7.85,0.54,,,,,6.34,-117.82,3653,28.34,16.34,
WHIT,Summer,Asian Clam,,WR-AC-08,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.1619,7.4378,,-29.7322,47.2945,,-7.77,0.46,,,,,6.2,-111.36,3540,30.62,18.58,
WHIT,Summer,Fatmucket,,WR-FM-05,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.6859,5.8332,,-26.49,24.5815,,-7.49,0.67,,,,,4.54,-105.32,2921,25.02,12.82,
WHIT,Summer,Fatmucket,,WR-FM-07,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.9172,5.9723,,-28.533,25.4831,,-7.09,0.4,,,,,3.68,-99.8,2746,24.46,13.94,
WHIT,Summer,Fatmucket,,WR-FM-02,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.5266,7.4735,,-28.9875,36.0786,,-7.74,0.4,,,,,5.4,-99.78,3495,31.62,16.41,
WHIT,Summer,Fatmucket,,WR-FM-08,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.8561,7.119,,-29.723,35.3752,,-7.53,0.46,,,,,5.76,-98.71,3258,29.09,16.63,
WHIT,Summer,Fatmucket,,WR-FM-06,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.4276,6.7185,,-28.5953,30.1631,,-6.86,0.46,,,,,4.04,-104.13,2804,26.34,15,
WHIT,Summer,Fatmucket,,WR-FM-01,Mussel Tissue,Mussel Tissue,none,,,,,,11.50756236,5.784928874,,-28.96591007,32.00837318,,-7.73,0.3,,Tray 6b and 7a,0.388,1104,5.8992,-114.0456,6668,28.2921,12.1432,
WHIT,Summer,Fatmucket,,WR-FM-03,Mussel Tissue,Mussel Tissue,none,,,,,,11.60611388,6.048529822,,-28.79429939,30.65899131,,-7.53,0.61,,Tray 6b and 7a,0.433,1316,6.275,-113.3031,7570,28.9179,14.1745,
WHIT,Summer,Fatmucket,,WR-FM-04,Mussel Tissue,Mussel Tissue,none,,,,,,11.33527823,7.503621085,,-28.99137437,35.37735185,,-8.41,0.4,,Tray 6b and 7a,0.407,925,4.7423,-113.9233,6097,24.8124,10.7311,
WHIT,Summer,Fatmucket,,WR-FM-09,Mussel Tissue,Mussel Tissue,none,,,,,,11.84511907,8.923426562,,-29.27246096,39.32227624,,-5.77,7.58,,Tray 6b and 7a,0.401,1206,6.2411,-112.7031,7161,29.5199,12.9323,
WHIT,Summer,Fatmucket,,WR-FM-10,Mussel Tissue,Mussel Tissue,none,,,,,,11.66682502,7.152631036,,-29.55550635,35.00182378,,-8.1,0.43,,Tray 6b and 7a,0.416,1139,5.7146,-114.2283,7177,28.3544,12.4395,
WHIT,Fall,Fatmucket,,WRFM-01,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.971,0.0069,11.6127,3.501,0.2097,-28.4748,27.7618,0.0065,-2.1022,1.0229,,,,,5.9,-114.05,0.21,28.29,12.14,
WHIT,Fall,Fatmucket,,WRFM-03,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.948,0.0096,10.8608,5.005,0.2273,-28.8619,30.8218,0.0073,-0.4104,1.1908,,,,,6.27,-113.3,0.227,28.92,14.17,
WHIT,Fall,Fatmucket,,WRFM-04,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.951,0.0111,11.4092,5.741,0.241,-28.8396,32.5707,0.008,-0.5977,1.2891,,,,,4.74,-113.92,0.241,24.81,10.73,
WHIT,Fall,Fatmucket,,WRFM-09,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.934,0.016,11.6044,8.4282,0.2957,-28.8684,40.6906,0.0083,-4.0366,1.3701,,,,,6.24,-112.7,0.296,29.52,12.93,
WHIT,Fall,Fatmucket,,WRFM-10,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.951,0.0143,12.1606,7.41,0.2806,-28.8527,37.9322,0.0086,-3.0215,1.3883,,,,,5.71,-114.23,0.281,28.35,12.44,
WHIT,Summer,Plain Pocketbook,,WR-PP-09,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,12.3301,7.5555,,-28.5914,30.7081,,-7.94,0.49,,,,,4.68,-101.61,2891,27.91,14.33,
WHIT,Summer,Plain Pocketbook,,WR-PP-10,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,12.2719,9.7911,,-29.1844,37.5853,,-7.75,0.49,,,,,5.6,-102.45,3577,30.68,17.07,
WHIT,Summer,Plain Pocketbook,,WR-PP-07,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,12.6068,5.0734,,-28.7325,22.8672,,-7.75,0.51,,,,,4.92,-105.41,3154,26.9,10.1,
WHIT,Summer,Plain Pocketbook,,WR-PP-08,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.6191,6.9448,,-29.2109,31.7859,,-7.7,0.43,,,,,4.25,-95.08,2811,26.51,16.2,
WHIT,Summer,Plain Pocketbook,,WR-PP-05,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,12.1546,11.1124,,-28.8149,41.6575,,-7.96,0.49,,,,,5.75,-100.65,3252,29.17,15.85,
WHIT,Summer,Plain Pocketbook,,WR-PP-01,Mussel Tissue,Mussel Tissue,none,,,,,,12.85145812,4.799343249,,-27.93072065,18.73196208,,-6.54,0.35,,Tray 6a,0.407,1092,5.9087,-95.8145,7892,34.1094,19.222,
WHIT,Summer,Plain Pocketbook,,WR-PP-02,Mussel Tissue,Mussel Tissue,none,,,,,,13.32071827,10.56469721,,-28.66490962,34.52614526,,-7.72,0.43,,Tray 6a,0.426,1196,6.1398,-109.9534,7632,31.5844,13.5073,
WHIT,Summer,Plain Pocketbook,,WR-PP-03,Mussel Tissue,Mussel Tissue,none,,,,,,12.83441234,9.72211305,,-28.65608759,35.66815615,,-7.8,0.48,,Tray 6a,0.455,924,4.4889,-105.4343,7585,28.9793,9.8588,
WHIT,Summer,Plain Pocketbook,,WR-PP-04,Mussel Tissue,Mussel Tissue,none,,,,,,12.65292498,6.002103005,,-28.55120345,24.14907978,,-7.27,0.28,,Tray 6a,0.401,1067,5.8813,-104.9278,7317,31.8134,9.8016,
WHIT,Summer,Plain Pocketbook,,WR-PP-06,Mussel Tissue,Mussel Tissue,none,,,,,,12.91563044,11.58015951,,-29.00014677,38.25701444,,-6.86,0.51,,Tray 6a,0.404,1032,5.6486,-112.2058,7579,32.6908,12.1307,
WHIT,Fall,Plain Pocketbook,,WRPP-01,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.959,0.0185,13.0435,9.4946,0.3083,-28.6416,41.3249,0.0067,-3.0764,1.0722,,,,,5.91,-95.81,0.308,34.11,19.22,
WHIT,Fall,Plain Pocketbook,,WRPP-02,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,1.002,0.0161,12.3456,7.921,0.2928,-28.7385,37.5672,0.0063,0.2827,0.9591,,,,,6.14,-109.95,0.293,31.58,13.51,
WHIT,Fall,Plain Pocketbook,,WRPP-03,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.967,0.0171,11.673,8.6828,0.285,-28.6559,37.8866,0.0063,3.0623,0.9983,,,,,4.49,-105.43,0.285,28.98,9.86,
WHIT,Fall,Plain Pocketbook,,WRPP-04,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,1.102,0.0157,11.5387,7.0165,0.293,-29.0266,34.182,0.0059,-0.4813,0.8246,,,,,5.88,-104.93,0.293,31.81,9.8,
WHIT,Fall,Plain Pocketbook,,WRPP-06,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.915,0.0175,12.9356,9.3847,0.2738,-28.8209,38.4678,0.0052,-0.1446,0.8687,,,,,5.65,-112.21,0.274,32.69,12.13,
WHIT,Summer,Wabash Pigtoe,,WR-WP-07,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.5446,8.0737,,-28.7651,37.5724,,-7.23,0.9,,,,,5.91,-103.64,4385,33.85,17.56,
WHIT,Summer,Wabash Pigtoe,,WR-WP-04,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,12.3129,5.7963,,-28.5428,27.1664,,-6.92,0.87,,,,,5.25,-104.41,4010,31.77,12.9,
WHIT,Summer,Wabash Pigtoe,,WR-WP-09,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,12.0545,6.0526,,-28.9424,27.5294,,-7.18,0.94,,,,,5.04,-109.98,4047,29.13,12.85,
WHIT,Summer,Wabash Pigtoe,,WR-WP-02,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,12.35,9.5336,,-28.9022,37.3162,,-7.25,1.05,,,,,5.09,-98.07,4239,31.46,13.12,
WHIT,Summer,Wabash Pigtoe,,WR-WP-05,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.4585,7.5048,,-29.3968,38.5355,,-7.35,0.67,,,,,6.18,-114.05,,,,
WHIT,Summer,Wabash Pigtoe,,WR-WP-01,Mussel Tissue,Mussel Tissue,none,,,,,,15.32485793,5.942422484,,-28.4468303,23.91711242,,-6.56,1.19,,Tray 6a,0.468,1298,6.0603,-105.7322,7397,27.0765,10.397,
WHIT,Summer,Wabash Pigtoe,,WR-WP-03,Mussel Tissue,Mussel Tissue,none,,,,,,12.04745276,5.634386832,,-28.7259581,26.93253457,,-7.55,0.79,,Tray 6a,0.379,977,5.6808,-114.8934,6558,30.0303,9.1414,
WHIT,Summer,Wabash Pigtoe,,WR-WP-06,Mussel Tissue,Mussel Tissue,none,,,,,,13.26646318,3.911430465,,-27.89543045,15.99954905,,-6.79,1.04,,Tray 6a,0.51,1473,6.2698,-109.2747,8025,26.9146,10.7266,
WHIT,Summer,Wabash Pigtoe,,WR-WP-08,Mussel Tissue,Mussel Tissue,none,,,,,,12.1966989,6.805553134,,-29.19019172,31.52312533,,-7.18,1.12,,Tray 6a,0.351,950,5.9596,-104.6843,6194,30.3179,10.3732,
WHIT,Summer,Wabash Pigtoe,,WR-WP-10,Mussel Tissue,Mussel Tissue,none,,,,,,13.85643618,4.546766978,,-28.2832712,19.56456854,,-7.36,0.75,,Tray 6b and 7a,0.415,492,2.5187,-91.8617,4368,17.6032,7.7751,
